transaction_id,user_id,timestamp,amount,merchant_category,transaction_type,location,device_type,device_id,old_balance,new_balance,account_age_days,daily_transaction_count,fraud_label,fraud_type,time_since_last_transaction,is_foreign_transaction
TXN_7b2d646923,USER_0090,2026-05-14 18:52:19.326060,1651.92,SHOPPING,ATM,Chennai,Android,DEV_067f2b2d,58.34,58.34,2671,68,0,,,
TXN_330511ffd0,USER_0091,2026-05-14 08:23:12.326067,5957.52,SHOPPING,BANK_TRANSFER,Hyderabad,iPhone,DEV_c6ca5e80,312.12,312.12,3054,68,0,,,
TXN_d7e9da558d,USER_0092,2026-05-14 20:37:32.326074,4907.1,TRAVEL,UPI,Delhi,iPhone,DEV_36ac7ad9,2816.19,2816.19,961,68,0,,,
TXN_2157585a1b,USER_0093,2026-05-14 08:28:48.326081,2341.74,FOOD,UPI,Hyderabad,Android,DEV_168ad075,63789.87,61448.13,195,68,0,,,
TXN_9338acccb2,USER_0094,2026-05-14 14:30:47.326088,128.61,ENTERTAINMENT,BANK_TRANSFER,Pune,Android,DEV_da52ddbe,10874.8,10746.19,956,68,0,,,
TXN_632418f23f,USER_0095,2026-05-14 18:42:34.326095,6913.74,TRAVEL,CARD,Kolkata,Web,DEV_e7c3b608,1207.31,1207.31,3474,68,0,,,
TXN_6de0ebbee1,USER_0096,2026-05-14 08:19:22.326102,331.0,TRAVEL,UPI,Delhi,Android,DEV_4490918a,70465.19,70134.19,171,68,0,,,
TXN_c6d6c62ab8,USER_0097,2026-05-14 13:25:32.326110,622.56,RECHARGE,WALLET,Kolkata,iPhone,DEV_29370a49,300.46,300.46,3245,68,0,,,
TXN_5249ecfbba,USER_0098,2026-05-14 00:01:26.326119,686.03,FOOD,UPI,Chennai,Web,DEV_4ace2c3e,96.98,96.98,991,68,0,,,
TXN_22cc56a8d0,USER_0099,2026-05-14 20:06:36.326126,1426.92,RECHARGE,BANK_TRANSFER,Hyderabad,Web,DEV_7f25a8b0,423.99,423.99,609,68,0,,,
TXN_4ad755d2d0,USER_0100,2026-05-14 00:05:45.326135,598.31,SHOPPING,UPI,Delhi,Web,DEV_0b53828f,9.29,9.29,1497,68,0,,,
TXN_040e578634,USER_0001,2026-05-14 07:33:25.326143,1043.95,GROCERY,UPI,Mumbai,Android,DEV_aec95562,644210.93,643166.98,1737,69,0,,,
TXN_8ea54554a5,USER_0002,2026-05-14 19:18:59.326150,6436.21,FOOD,BANK_TRANSFER,Kolkata,Web,DEV_69f704db,902.63,902.63,2978,69,0,,,
TXN_8825eb5670,USER_0003,2026-05-14 11:54:33.326157,432.97,FOOD,WALLET,Delhi,iPhone,DEV_d4688355,0.38,0.38,2971,69,0,,,
TXN_8992736769,USER_0004,2026-05-14 08:44:40.326164,916.27,BILLS,BANK_TRANSFER,Delhi,Android,DEV_9344521c,1126.329999999998,210.06,3777,69,1,ACCOUNT_DRAIN,,
TXN_8b5f6fb2a6,USER_0005,2026-05-14 17:18:24.326174,2921.0,SHOPPING,CARD,Mumbai,iPhone,DEV_1b6fb007,135.2,135.2,681,69,0,,,
TXN_d5c29e3c10,USER_0006,2026-05-14 19:11:38.326181,8834.24,SHOPPING,CARD,Mumbai,Web,DEV_0fc35bab,1987.63,1987.63,2982,69,0,,,
TXN_82e43b5d80,USER_0007,2026-05-14 18:44:54.326188,10104.63,FOOD,BANK_TRANSFER,Hyderabad,iPhone,DEV_13f456f4,2512.22,2512.22,3611,69,0,,,
TXN_159cf41960,USER_0008,2026-05-14 19:27:54.326197,1461.51,SHOPPING,ATM,Kolkata,iPhone,DEV_0d6f5ca3,560.62,560.62,813,69,0,,,
TXN_46a2da61d6,USER_0009,2026-05-14 07:07:09.326205,3234.11,FOOD,CARD,Delhi,Android,DEV_df077dd0,163.85,163.85,2522,69,0,,,
TXN_80f295c49d,USER_0010,2026-05-14 11:23:32.326212,12159.01,FOOD,UPI,Hyderabad,Android,DEV_021c4f51,1248.5,1248.5,305,69,0,,,
TXN_d779d45fbd,USER_0011,2026-05-14 14:43:45.326219,1701.75,RECHARGE,UPI,Mumbai,Web,DEV_3aa97146,651.73,651.73,379,69,0,,,
TXN_6beb865b78,USER_0012,2026-05-14 16:10:19.326227,4356.65,FOOD,ATM,Chennai,Android,DEV_83c153a1,40.32,40.32,683,69,0,,,
TXN_cdf619d587,USER_0013,2026-05-14 21:16:22.326234,1760.97,BILLS,UPI,Hyderabad,Android,DEV_17aca3ba,480.18,480.18,2223,69,0,,,
TXN_1f8a324212,USER_0014,2026-05-14 07:24:03.326241,2487.08,SHOPPING,WALLET,Chennai,iPhone,DEV_3d8cde49,630.54,630.54,3324,69,0,,,
TXN_6b31c65e7b,USER_0015,2026-05-14 21:13:26.326248,1233.0,BILLS,ATM,Hyderabad,iPhone,DEV_f169c784,261.12,261.12,3131,69,0,,,
TXN_79f52dd738,USER_0016,2026-05-14 20:39:15.326257,207192.37,LUXURY,CARD,Pune,Web,DEV_6a169e01,111050.95,111050.95,1112,69,0,,,
TXN_bf155dfdfe,USER_0017,2026-05-14 15:31:50.326264,2069.45,SHOPPING,ATM,Hyderabad,iPhone,DEV_776ae81a,577.67,577.67,2294,69,0,,,
TXN_aa58a8960d,USER_0018,2026-05-14 16:37:09.326273,2719.71,TRAVEL,ATM,Mumbai,Web,DEV_bb788caf,640.04,640.04,2232,69,0,,,
TXN_5866976690,USER_0019,2026-05-14 20:48:16.326280,4391.21,BILLS,WALLET,Hyderabad,Web,DEV_8d1c13a5,233682.47,229291.26,63,69,0,,,
TXN_431a7653c6,USER_0020,2026-05-14 14:48:01.326287,466369.12,TRAVEL,ATM,Pune,Android,DEV_c3fe3b02,3724.29,3724.29,2970,69,0,,,
TXN_1e7c0e73cc,USER_0021,2026-05-14 23:39:51.326295,273.8,FOOD,CARD,Kolkata,Android,DEV_c5f09385,71.68,71.68,3467,69,0,,,
TXN_c984eda896,USER_0022,2026-05-14 23:55:57.326302,1592.24,ENTERTAINMENT,UPI,Pune,Android,DEV_e24a0881,8.68,8.68,424,69,0,,,
TXN_04edddfadc,USER_0023,2026-05-14 07:18:12.326309,65344.41,VENDOR,UPI,Chennai,Android,DEV_5a6b7be8,32309.6,32309.6,3927,69,0,,,
TXN_a0183807e4,USER_0024,2026-05-14 19:27:09.326317,8465.84,SHOPPING,WALLET,Hyderabad,iPhone,DEV_5c2727b8,1827.37,1827.37,3774,69,0,,,
TXN_fbbebd90a8,USER_0025,2026-05-14 16:58:52.326324,4964.98,TRAVEL,CARD,Chennai,iPhone,DEV_29f322b1,2235.68,2235.68,239,69,0,,,
TXN_83000cdb12,USER_0026,2026-05-14 13:15:35.326331,1085.04,SHOPPING,CARD,Hyderabad,Web,DEV_e5489e2d,194.98,194.98,2584,69,0,,,
TXN_3cc7997533,USER_0027,2026-05-14 07:42:58.326339,4721.6,BILLS,BANK_TRANSFER,Hyderabad,Web,DEV_b94aa513,172437.02,167715.42,600,69,0,,,
TXN_805b4faa90,USER_0028,2026-05-14 21:03:29.326347,563.6,FOOD,BANK_TRANSFER,Chennai,Android,DEV_e383172d,108.55,108.55,2448,69,0,,,
TXN_ea4ec5014f,USER_0029,2026-05-14 17:05:31.326355,54977.29,VENDOR,ATM,Delhi,Web,DEV_b4746ab6,8335.57,8335.57,3921,69,0,,,
TXN_bd62f900ae,USER_0030,2026-05-14 01:37:13.326363,1940.0,SHOPPING,WALLET,Mumbai,iPhone,DEV_3c6729a6,73.89,73.89,3509,69,0,,,
TXN_deb4a3da76,USER_0031,2026-05-14 13:55:26.326370,3616.85,GROCERY,WALLET,Mumbai,Android,DEV_e584c1e8,481183.67,477566.82,3516,69,0,,,
TXN_400d18616b,USER_0032,2026-05-14 23:46:04.326378,1629.13,RECHARGE,CARD,Chennai,iPhone,DEV_c0d7da72,542.94,542.94,3659,69,0,,,
TXN_9879355209,USER_0033,2026-05-14 08:46:57.326386,1579.6,GROCERY,ATM,Delhi,Web,DEV_1c7f3ecc,313660.56,312080.96,486,69,0,,,
TXN_35d2cad90c,USER_0034,2026-05-14 09:07:57.326393,57475.12,HOTELS,UPI,Mumbai,Android,DEV_87f22bd9,3478.56,3478.56,1477,69,0,,,
TXN_ead80ddd98,USER_0035,2026-05-14 00:47:23.326401,166.03,RECHARGE,CARD,Bangalore,Android,DEV_005866c0,55.41,55.41,3998,69,0,,,
TXN_0f2b4671dc,USER_0036,2026-05-14 01:25:49.326408,450.23,SHOPPING,CARD,Hyderabad,Web,DEV_e1f00581,72.02,72.02,705,69,0,,,
TXN_3d1acf666e,USER_0037,2026-05-14 16:30:09.326416,20956.71,SERVICES,CARD,Bangalore,iPhone,DEV_50c59523,2723287.48,2702330.77,1082,69,0,,,
TXN_0fa867ea79,USER_0038,2026-05-14 13:30:05.326425,517.46,SHOPPING,BANK_TRANSFER,Pune,Android,DEV_2bf0dfbf,130.04,130.04,2894,69,0,,,
TXN_3bddb9d48d,USER_0039,2026-05-14 17:12:43.326433,881.7,SHOPPING,ATM,Pune,iPhone,DEV_86bb50ee,234.6,234.6,2036,69,0,,,
TXN_bd43a410ae,USER_0040,2026-05-14 13:32:25.326440,794.57,SHOPPING,BANK_TRANSFER,Pune,Web,DEV_2e3edbee,17.07,17.07,520,69,0,,,
TXN_3fe04b11c2,USER_0041,2026-05-14 10:43:03.326448,2988.66,MEDICAL,ATM,Delhi,Android,DEV_2eb4f10d,828.51,828.51,121,69,0,,,
TXN_59f964bd01,USER_0042,2026-05-14 16:05:02.326458,13170.48,HOTELS,UPI,Kolkata,Web,DEV_00b4efd3,898.88,898.88,98,69,0,,,
TXN_409076542d,USER_0043,2026-05-14 16:54:07.326466,661.26,SHOPPING,ATM,Kolkata,Web,DEV_fcea5d11,170.45,170.45,1272,69,0,,,
TXN_38615e26ca,USER_0044,2026-05-14 10:06:17.326473,6361.94,FOOD,BANK_TRANSFER,Chennai,Android,DEV_f07c07ec,2668.98,2668.98,1164,69,0,,,
TXN_de32889a7f,USER_0045,2026-05-14 01:33:44.326480,1286.6,SHOPPING,ATM,Chennai,iPhone,DEV_bd5ef3a1,190.81,190.81,726,69,0,,,
TXN_d80bda7b54,USER_0046,2026-05-14 01:15:17.326488,477.35,SHOPPING,WALLET,Mumbai,Web,DEV_8cdd2acf,209.91,209.91,3904,69,0,,,
TXN_7bc68b8ce0,USER_0047,2026-05-14 13:08:42.326496,626.28,TRAVEL,BANK_TRANSFER,Kolkata,Web,DEV_649b743a,27873.87,27247.59,3434,69,0,,,
TXN_97c2b3fb2c,USER_0048,2026-05-14 16:36:05.326504,830.81,FOOD,CARD,Pune,Web,DEV_84130213,46.79,46.79,1971,69,0,,,
TXN_c874c3c831,USER_0049,2026-05-14 11:35:10.326512,6595.77,SHOPPING,UPI,Hyderabad,iPhone,DEV_2eef78dd,2516.95,2516.95,2572,69,0,,,
TXN_c0022d5a29,USER_0050,2026-05-14 21:46:25.326519,890.43,ENTERTAINMENT,WALLET,Delhi,Android,DEV_525e9f39,535.34,535.34,3578,69,0,,,
TXN_827e6ecb79,USER_0051,2026-05-14 01:48:55.326526,582.33,ENTERTAINMENT,ATM,Bangalore,Android,DEV_6ae9ce1a,200.16,200.16,1462,69,0,,,
TXN_23e6701328,USER_0052,2026-05-14 09:42:43.326534,1783.65,GROCERY,WALLET,Bangalore,Web,DEV_8b25fb0b,504675.82,502892.17,3823,69,0,,,
TXN_0c76d719a6,USER_0053,2026-05-14 20:21:22.326541,1711.3,ENTERTAINMENT,BANK_TRANSFER,Pune,Web,DEV_322a712e,76.01,76.01,2848,69,0,,,
TXN_ccceeea631,USER_0054,2026-05-14 19:23:53.326549,2355.61,BILLS,ATM,Chennai,iPhone,DEV_64c82c83,48729.53,46373.92,3504,69,0,,,
TXN_eaf5ade662,USER_0055,2026-05-14 10:51:04.326556,12010.27,BILLS,ATM,Pune,Web,DEV_f964229c,589.6,589.6,2201,69,1,DEVICE_TAKEOVER,,
TXN_b7a20bb51c,USER_0056,2026-05-14 14:47:26.326566,379975.17,SHOPPING,UPI,Chennai,Android,DEV_22b74ce0,19930.26,19930.26,1684,69,0,,,
TXN_f56cb0c6d9,USER_0057,2026-05-14 01:58:29.326574,2409.65,ENTERTAINMENT,BANK_TRANSFER,Kolkata,iPhone,DEV_47329543,76.11,76.11,3282,69,0,,,
TXN_03edf68f07,USER_0058,2026-05-14 19:09:45.326583,396.48,RECHARGE,UPI,Pune,Web,DEV_d7e4b431,154.53,154.53,497,69,0,,,
TXN_2c4caf9b67,USER_0059,2026-05-14 12:51:49.326591,9515.65,TRAVEL,WALLET,Pune,Android,DEV_7503bdaa,1879.4,1879.4,1041,69,0,,,
TXN_351b9de878,USER_0060,2026-05-14 15:51:14.326598,3345.65,SHOPPING,WALLET,Bangalore,iPhone,DEV_79ee1013,1156.5,1156.5,3061,69,0,,,
TXN_696df301ce,USER_0061,2026-05-14 15:10:00.326605,6269.24,SHOPPING,UPI,Mumbai,iPhone,DEV_79b80ac1,1976.78,1976.78,1500,69,0,,,
TXN_7b3f0fb180,USER_0062,2026-05-14 21:27:29.326612,5781.09,BILLS,UPI,Mumbai,Android,DEV_97f1676e,1100.06,1100.06,872,69,0,,,
TXN_68d08e206d,USER_0063,2026-05-14 18:56:46.326620,1710.57,BILLS,ATM,Kolkata,Android,DEV_440b3ec9,541.61,541.61,2805,69,0,,,
TXN_1aef85035d,USER_0064,2026-05-14 10:13:24.326628,5664.29,FOOD,WALLET,Delhi,Web,DEV_eeacf963,1312.3,1312.3,3995,69,0,,,
TXN_86e3e2c23b,USER_0065,2026-05-14 16:20:11.326636,2518.58,SHOPPING,ATM,Delhi,Android,DEV_b3ee4920,582.11,582.11,1861,69,0,,,
TXN_1cab357214,USER_0066,2026-05-14 17:25:18.326643,1618.53,GROCERY,WALLET,Chennai,iPhone,DEV_1ed765c3,123684.11,122065.58,3048,69,0,,,
TXN_f6f440a174,USER_0067,2026-05-14 00:54:26.326650,203.57,RECHARGE,BANK_TRANSFER,Mumbai,Android,DEV_ec537c7d,65.68,65.68,3423,69,0,,,
TXN_996ac7fbf6,USER_0068,2026-05-14 08:01:31.326660,4172.25,TRAVEL,WALLET,Mumbai,iPhone,DEV_929ab083,58.69,58.69,3605,69,0,,,
TXN_bb66a19f50,USER_0069,2026-05-14 20:17:51.326667,5602.96,FOOD,UPI,Pune,Web,DEV_b3c68fbb,1205.68,1205.68,2656,69,0,,,
TXN_606b7f4f51,USER_0070,2026-05-14 13:27:45.326674,12322.25,FOOD,UPI,Bangalore,Android,DEV_0d7f5a25,2538.1,2538.1,2833,69,0,,,
TXN_ffaf7a41b2,USER_0071,2026-05-14 11:04:22.326681,3414.89,MEDICAL,CARD,Pune,iPhone,DEV_37325849,505412.54,501997.65,746,69,0,,,
TXN_5b6b8796af,USER_0072,2026-05-14 08:54:26.326688,1827.85,SHOPPING,BANK_TRANSFER,Bangalore,Android,DEV_c50f998e,75.07,75.07,3069,69,0,,,
TXN_68167ddae3,USER_0073,2026-05-14 08:48:23.326695,3842.47,BILLS,ATM,Pune,Web,DEV_67067fcb,173.66,173.66,2034,69,0,,,
TXN_36b37c49bb,USER_0074,2026-05-14 16:52:59.326702,9034.65,FOOD,WALLET,Mumbai,iPhone,DEV_261a7bda,2571.86,2571.86,2984,69,0,,,
TXN_3430e96973,USER_0075,2026-05-14 23:45:37.326709,5324.92,SHOPPING,WALLET,Hyderabad,iPhone,DEV_ac70d3b7,1230.32,1230.32,1393,69,0,,,
TXN_2cf3eb7420,USER_0076,2026-05-14 12:49:30.326717,18688.06,TRANSFER,UPI,Delhi,iPhone,DEV_c47fd5fa,417.43,417.43,3603,69,0,,,
TXN_76352aaf73,USER_0077,2026-05-14 23:34:01.326724,2055.51,SHOPPING,CARD,Pune,Android,DEV_0b3a964d,795.61,795.61,3694,69,0,,,
TXN_97fefea092,USER_0078,2026-05-14 16:17:48.326734,7469.77,FOOD,UPI,Chennai,Web,DEV_a5efd777,1709.07,1709.07,2357,69,0,,,
TXN_fc5d407536,USER_0079,2026-05-14 23:01:50.326741,375.72,FOOD,WALLET,Pune,Android,DEV_fb596114,29.53,29.53,2157,69,0,,,
TXN_0d2ef39477,USER_0080,2026-05-14 08:42:28.326749,1105.99,FOOD,CARD,Mumbai,Web,DEV_d7159a3c,4846.28,3740.29,526,69,0,,,
TXN_dfe553d78d,USER_0081,2026-05-14 14:30:28.326756,4997.22,BILLS,UPI,Mumbai,Android,DEV_d4e71a9b,73.79,73.79,3253,69,0,,,
TXN_f781f31dc0,USER_0082,2026-05-14 17:02:12.326763,587.18,ENTERTAINMENT,BANK_TRANSFER,Chennai,Web,DEV_8527485d,52.91,52.91,3749,69,0,,,
TXN_794cc8ed76,USER_0083,2026-05-14 19:02:29.326770,71163.96,VENDOR,CARD,Chennai,iPhone,DEV_4bed9f24,24685.16,24685.16,60,69,0,,,
TXN_a98fe9ca52,USER_0084,2026-05-14 08:08:35.326777,7699.65,FOOD,WALLET,Kolkata,iPhone,DEV_cb76ad60,2556.92,2556.92,2267,69,0,,,
TXN_b8c631408a,USER_0085,2026-05-14 22:57:16.326784,1469.56,TRAVEL,ATM,Chennai,iPhone,DEV_696f5730,50.51,50.51,3716,69,0,,,
TXN_d1beee4c37,USER_0086,2026-05-14 17:00:01.326791,50754.95,SERVICES,BANK_TRANSFER,Mumbai,iPhone,DEV_2121a244,3887.37,3887.37,2229,69,0,,,
TXN_4b996885fd,USER_0087,2026-05-14 11:48:52.326798,466.94,SHOPPING,UPI,Mumbai,Web,DEV_076e20a1,47.14,47.14,1996,69,0,,,
TXN_8ec2da3b55,USER_0088,2026-05-14 09:03:26.326807,9600.66,BILLS,WALLET,Pune,Android,DEV_99fedc66,2372.64,2372.64,3522,69,0,,,
TXN_d0a8190fa7,USER_0089,2026-05-14 20:21:07.326814,2162.2,TRAVEL,WALLET,Hyderabad,iPhone,DEV_288e359a,74002.34,71840.14,1238,69,0,,,
TXN_17a4b31dd1,USER_0090,2026-05-14 16:26:11.326821,1310.55,TRAVEL,BANK_TRANSFER,Chennai,Android,DEV_067f2b2d,58.34,58.34,2671,69,0,,,
TXN_c3e99fb6b7,USER_0091,2026-05-14 21:09:04.326828,222.34,BILLS,WALLET,Hyderabad,iPhone,DEV_c6ca5e80,312.12000000000216,89.78,3054,69,1,ACCOUNT_DRAIN,,
TXN_bf6897266b,USER_0092,2026-05-14 18:56:52.326839,4793.34,FOOD,CARD,Delhi,iPhone,DEV_36ac7ad9,2816.19,2816.19,961,69,0,,,
TXN_83863015d5,USER_0093,2026-05-14 09:45:49.326846,2591.92,FOOD,UPI,Hyderabad,Android,DEV_168ad075,61448.13,58856.21,195,69,0,,,
TXN_423dfcc3f0,USER_0094,2026-05-14 14:47:52.326854,190.56,ENTERTAINMENT,ATM,Pune,Android,DEV_da52ddbe,10746.19,10555.63,956,69,0,,,
TXN_f3f2116e3f,USER_0095,2026-05-14 23:46:15.326862,5599.29,BILLS,UPI,Kolkata,Web,DEV_e7c3b608,1207.31,1207.31,3474,69,0,,,
TXN_7e58722db6,USER_0096,2026-05-14 20:40:38.326870,432.03,BILLS,UPI,Delhi,Android,DEV_4490918a,70134.19,69702.16,171,69,0,,,
TXN_549827b04d,USER_0097,2026-05-14 14:31:32.326877,509.54,ENTERTAINMENT,CARD,Kolkata,iPhone,DEV_bed57f3d,300.46,300.46,3245,69,0,,,
TXN_c12768ae47,USER_0098,2026-05-14 18:11:04.326886,520.55,ENTERTAINMENT,CARD,Chennai,Web,DEV_4ace2c3e,96.98,96.98,991,69,0,,,
TXN_dc1c80f7f7,USER_0099,2026-05-14 10:29:53.326894,1301.3,ENTERTAINMENT,CARD,Hyderabad,Web,DEV_2b328692,423.99,423.99,609,69,0,,,
TXN_b8be7d4e5d,USER_0100,2026-05-14 15:05:57.326901,463.98,RECHARGE,CARD,Delhi,Web,DEV_e619e525,9.29,9.29,1497,69,0,,,
TXN_3bac8d570e,USER_0001,2026-05-14 16:27:31.326911,2355.29,MEDICAL,CARD,Mumbai,Android,DEV_aec95562,643166.98,640811.69,1737,70,0,,,
TXN_92623167b3,USER_0002,2026-05-14 13:19:46.326918,9445.06,FOOD,ATM,Kolkata,Web,DEV_69f704db,902.63,902.63,2978,70,0,,,
TXN_0788aa5b51,USER_0003,2026-05-14 14:35:51.326925,205.7,ENTERTAINMENT,ATM,Delhi,iPhone,DEV_d4688355,0.38,0.38,2971,70,0,,,
TXN_6de70713e7,USER_0004,2026-05-14 13:09:27.326932,4875.17,SHOPPING,WALLET,Delhi,Android,DEV_e0882e6a,210.06,210.06,3777,70,0,,,
TXN_070d379c7c,USER_0005,2026-05-14 23:46:18.326939,5618.9,TRAVEL,ATM,Mumbai,iPhone,DEV_a83913f3,135.2,135.2,681,70,0,,,
TXN_75525435f0,USER_0006,2026-05-14 22:12:11.326946,6954.59,TRAVEL,CARD,Mumbai,Web,DEV_0fc35bab,1987.63,1987.63,2982,70,0,,,
TXN_e1e601600e,USER_0007,2026-05-14 20:22:38.326953,7191.47,TRAVEL,ATM,Hyderabad,iPhone,DEV_13f456f4,2512.22,2512.22,3611,70,0,,,
TXN_e5d133610b,USER_0008,2026-05-14 12:40:34.326962,971.46,FOOD,UPI,Kolkata,iPhone,DEV_866164c7,560.62,560.62,813,70,0,,,
TXN_616d02c62a,USER_0009,2026-05-14 15:24:05.326969,1857.99,BILLS,CARD,Delhi,Android,DEV_df077dd0,163.85,163.85,2522,70,0,,,
TXN_767745641c,USER_0010,2026-05-14 14:34:12.326976,8804.17,TRAVEL,WALLET,Hyderabad,Android,DEV_021c4f51,1248.5,1248.5,305,70,0,,,
TXN_34840f6825,USER_0011,2026-05-14 13:02:21.326983,1268.04,SHOPPING,UPI,Mumbai,Web,DEV_3aa97146,651.73,651.73,379,70,0,,,
TXN_52a8b71cb8,USER_0012,2026-05-14 11:02:51.326991,10936.94,FOOD,WALLET,Chennai,Android,DEV_83c153a1,40.32,40.32,683,70,0,,,
TXN_8ae01140e0,USER_0013,2026-05-14 09:41:36.326998,1422.24,TRAVEL,WALLET,Hyderabad,Android,DEV_17aca3ba,480.18,480.18,2223,70,0,,,
TXN_009ac0b0a8,USER_0014,2026-05-14 17:07:30.327005,2443.29,FOOD,ATM,Chennai,iPhone,DEV_3d8cde49,630.54,630.54,3324,70,0,,,
TXN_ba3789176e,USER_0015,2026-05-14 14:21:10.327012,725.71,BILLS,WALLET,Hyderabad,iPhone,DEV_f169c784,261.12,261.12,3131,70,0,,,
TXN_199da4b70c,USER_0016,2026-05-14 16:29:48.327019,330210.35,SHOPPING,ATM,Pune,Web,DEV_3ed9548f,111050.95,111050.95,1112,70,0,,,
TXN_09c862571e,USER_0017,2026-05-14 17:22:53.327027,2182.5,SHOPPING,CARD,Hyderabad,iPhone,DEV_776ae81a,577.67,577.67,2294,70,0,,,
TXN_c5a2080c06,USER_0018,2026-05-14 08:21:46.327036,3024.23,TRAVEL,UPI,Mumbai,Web,DEV_14d7d409,640.04,640.04,2232,70,0,,,
TXN_8254647b84,USER_0019,2026-05-14 21:57:15.327043,5622.46,GROCERY,ATM,Hyderabad,Web,DEV_68579d80,229291.26,223668.8,63,70,0,,,
TXN_864019d5a1,USER_0020,2026-05-14 20:15:34.327050,274368.78,SHOPPING,BANK_TRANSFER,Pune,Android,DEV_7b49b7a5,3724.29,3724.29,2970,70,0,,,
TXN_fce15302ee,USER_0021,2026-05-14 18:34:57.327058,334.71,ENTERTAINMENT,BANK_TRANSFER,Kolkata,Android,DEV_c5f09385,71.68,71.68,3467,70,0,,,
TXN_a35ba36757,USER_0022,2026-05-14 18:26:36.327065,1223.43,RECHARGE,CARD,Singapore,Android,DEV_2724d87c,8.68,8.68,424,70,1,IMPOSSIBLE_TRAVEL,,1.0
TXN_ef93e1902e,USER_0023,2026-05-14 10:32:07.327074,84833.59,PAYROLL,UPI,Chennai,Android,DEV_5a6b7be8,32309.6,32309.6,3927,70,0,,,
TXN_02e03e1db0,USER_0024,2026-05-14 19:10:37.327082,10149.52,TRAVEL,ATM,Hyderabad,iPhone,DEV_f74b9ec3,1827.37,1827.37,3774,70,0,,,
TXN_da38941bba,USER_0025,2026-05-14 11:39:01.327089,5966.96,FOOD,BANK_TRANSFER,Chennai,iPhone,DEV_59fb7cf9,2235.68,2235.68,239,70,0,,,
TXN_80c7918fc2,USER_0026,2026-05-14 00:10:11.327096,677.91,FOOD,UPI,Hyderabad,Web,DEV_159cfc75,194.98,194.98,2584,70,0,,,
TXN_67182f9ee0,USER_0027,2026-05-14 16:26:54.327105,1936.13,MEDICAL,BANK_TRANSFER,Hyderabad,Web,DEV_b94aa513,167715.42,165779.29,600,70,0,,,
TXN_084cb6d589,USER_0028,2026-05-14 10:27:44.327114,855.85,ENTERTAINMENT,UPI,Chennai,Android,DEV_e383172d,108.55,108.55,2448,70,0,,,
TXN_4b141601c3,USER_0029,2026-05-14 13:36:15.327121,51861.58,PAYROLL,ATM,Delhi,Web,DEV_bb6b80c7,8335.57,8335.57,3921,70,0,,,
TXN_a4f15471f9,USER_0030,2026-05-14 12:34:34.327128,1905.39,ENTERTAINMENT,ATM,Mumbai,iPhone,DEV_3c6729a6,73.89,73.89,3509,70,0,,,
TXN_92fb633a52,USER_0031,2026-05-14 12:22:35.327136,2541.44,MEDICAL,CARD,Mumbai,Android,DEV_e584c1e8,477566.82,475025.38,3516,70,0,,,
TXN_e664347192,USER_0032,2026-05-14 00:49:43.327143,896.38,FOOD,WALLET,Chennai,iPhone,DEV_93408503,542.94,542.94,3659,70,0,,,
TXN_707c568dfa,USER_0033,2026-05-14 13:27:43.327151,2839.96,GROCERY,UPI,Delhi,Web,DEV_1c7f3ecc,312080.96,309241.0,486,70,0,,,
TXN_f58656a27c,USER_0034,2026-05-14 16:35:50.327158,63883.01,SHOPPING,CARD,Mumbai,Android,DEV_87f22bd9,3478.56,3478.56,1477,70,0,,,
TXN_dc087e31a6,USER_0035,2026-05-14 00:08:50.327166,265.12,FOOD,UPI,Bangalore,Android,DEV_005866c0,55.41,55.41,3998,70,0,,,
TXN_6ba82b4dc9,USER_0036,2026-05-14 22:08:32.327173,51.2,ENTERTAINMENT,CARD,Hyderabad,Web,DEV_e1f00581,72.0200000000001,20.82,705,70,1,ACCOUNT_DRAIN,,
TXN_fd52f96838,USER_0037,2026-05-14 20:59:35.327182,31457.02,VENDOR,WALLET,Bangalore,iPhone,DEV_50c59523,2702330.77,2670873.75,1082,70,0,,,
TXN_ab04147b74,USER_0038,2026-05-14 14:47:20.327191,633.68,SHOPPING,UPI,Pune,Android,DEV_2bf0dfbf,130.04,130.04,2894,70,0,,,
TXN_d66ce06230,USER_0039,2026-05-14 12:25:06.327198,2335.05,SHOPPING,BANK_TRANSFER,Pune,iPhone,DEV_86bb50ee,234.6,234.6,2036,70,0,,,
TXN_9db51429f5,USER_0040,2026-05-14 21:35:41.327205,862.09,ENTERTAINMENT,UPI,Pune,Web,DEV_5340ae0a,17.07,17.07,520,70,0,,,
TXN_96e128cd58,USER_0041,2026-05-14 15:37:21.327212,2591.08,GROCERY,WALLET,Delhi,Android,DEV_2eb4f10d,828.51,828.51,121,70,0,,,
TXN_ae3da62a22,USER_0042,2026-05-14 11:04:09.327220,20886.35,TRAVEL,CARD,Kolkata,Web,DEV_483f91a1,898.88,898.88,98,70,0,,,
TXN_b93f2dd58a,USER_0043,2026-05-14 17:44:29.327229,362.35,ENTERTAINMENT,CARD,Kolkata,Web,DEV_fcea5d11,170.45,170.45,1272,70,0,,,
TXN_0d6a1b622a,USER_0044,2026-05-14 23:47:04.327238,3476.21,FOOD,BANK_TRANSFER,Chennai,Android,DEV_f07c07ec,2668.98,2668.98,1164,70,0,,,
